Date, Open, High, Low, Close
05/19/15, 1371.69, 1372.21, 1360.40, 1361.70
05/18/15, 1378.41, 1379.69, 1368.00, 1377.65
05/15/15, 1376.85, 1385.97, 1368.56, 1382.23
05/14/15, 1378.80, 1389.46, 1377.78, 1379.16
05/13/15, 1387.58, 1390.34, 1371.07, 1375.27
05/12/15, 1377.28, 1386.00, 1372.28, 1380.06
05/11/15, 1404.05, 1404.52, 1378.67, 1379.54
05/08/15, 1404.20, 1411.17, 1389.90, 1409.92
05/07/15, 1400.85, 1400.85, 1379.09, 1392.19
05/06/15, 1423.05, 1427.30, 1400.26, 1406.31
05/05/15, 1434.29, 1442.80, 1410.56, 1410.75
05/04/15, 1433.84, 1440.57, 1424.05, 1430.36
05/01/15, 1427.77, 1435.06, 1420.43, 1433.41
04/30/15, 1441.02, 1444.82, 1422.24, 1427.15
04/29/15, 1434.11, 1441.01, 1424.11, 1439.35
04/28/15, 1432.53, 1438.56, 1426.37, 1436.37
04/27/15, 1432.37, 1441.17, 1429.33, 1430.13
04/24/15, 1425.63, 1427.94, 1420.07, 1426.18
04/23/15, 1425.41, 1439.27, 1424.21, 1430.85
04/22/15, 1419.07, 1428.21, 1409.97, 1424.41
04/21/15, 1424.17, 1429.36, 1410.87, 1415.27
04/20/15, 1424.87, 1437.98, 1421.80, 1424.81
04/17/15, 1437.53, 1437.53, 1413.95, 1423.00
04/16/15, 1427.51, 1444.62, 1425.56, 1438.09
04/15/15, 1409.34, 1432.73, 1409.34, 1430.28
04/14/15, 1386.19, 1402.74, 1386.19, 1399.30
04/13/15, 1398.15, 1401.38, 1375.05, 1377.42
04/10/15, 1388.53, 1394.62, 1384.05, 1394.47
04/09/15, 1368.98, 1388.94, 1368.24, 1387.43
04/08/15, 1375.30, 1380.52, 1361.45, 1362.06
04/07/15, 1362.25, 1371.00, 1360.62, 1363.08
04/06/15, 1344.26, 1369.34, 1340.67, 1361.26
04/02/15, 1333.87, 1347.46, 1330.67, 1335.90
04/01/15, 1339.89, 1349.49, 1334.68, 1339.38
03/31/15, 1328.71, 1341.33, 1325.91, 1330.63
03/30/15, 1324.35, 1347.53, 1324.35, 1344.76
03/27/15, 1330.15, 1330.15, 1313.94, 1316.77
03/26/15, 1342.44, 1347.70, 1322.54, 1329.42
03/25/15, 1322.82, 1340.11, 1322.82, 1331.38
03/24/15, 1324.46, 1327.83, 1314.14, 1314.63
03/23/15, 1334.49, 1341.21, 1324.84, 1324.93
03/20/15, 1316.97, 1336.92, 1316.35, 1329.17
03/19/15, 1314.98, 1317.00, 1303.73, 1306.87
03/18/15, 1283.88, 1335.45, 1282.15, 1328.36
03/17/15, 1283.65, 1292.83, 1277.01, 1287.12
03/16/15, 1269.86, 1288.97, 1264.71, 1288.52
03/13/15, 1272.60, 1275.05, 1258.50, 1273.58
03/12/15, 1293.13, 1295.99, 1277.51, 1278.34
03/11/15, 1282.11, 1289.69, 1277.32, 1283.97
03/10/15, 1298.64, 1298.64, 1282.04, 1282.04
03/09/15, 1314.85, 1330.37, 1310.04, 1310.04
03/06/15, 1333.11, 1336.21, 1311.74, 1314.36
03/05/15, 1352.58, 1352.58, 1341.33, 1341.34
03/04/15, 1353.94, 1355.12, 1338.41, 1353.35
03/03/15, 1353.92, 1364.59, 1347.94, 1358.42
03/02/15, 1370.94, 1370.94, 1345.90, 1354.15
02/27/15, 1385.97, 1388.54, 1376.05, 1376.31
02/26/15, 1385.96, 1389.33, 1375.85, 1382.09
02/25/15, 1392.21, 1399.39, 1388.21, 1397.13
02/24/15, 1391.22, 1397.43, 1385.51, 1393.89
02/23/15, 1380.16, 1397.78, 1373.77, 1387.82
02/20/15, 1389.76, 1395.13, 1378.01, 1388.96
02/19/15, 1372.77, 1398.76, 1364.99, 1391.41
02/18/15, 1416.12, 1416.12, 1400.20, 1404.62
02/17/15, 1410.77, 1420.17, 1400.76, 1416.12
02/13/15, 1397.39, 1415.64, 1397.39, 1415.14
02/12/15, 1376.48, 1392.32, 1374.46, 1388.51
02/11/15, 1363.16, 1369.28, 1351.36, 1365.20
02/10/15, 1379.45, 1379.45, 1352.74, 1376.63
02/09/15, 1376.06, 1392.00, 1376.06, 1379.88
02/06/15, 1380.61, 1385.82, 1366.58, 1372.32
02/05/15, 1368.38, 1386.15, 1366.13, 1379.50
02/04/15, 1367.87, 1376.62, 1352.68, 1363.60
02/03/15, 1362.56, 1390.05, 1362.56, 1386.60
02/02/15, 1317.84, 1342.98, 1313.38, 1342.98
01/30/15, 1287.68, 1317.75, 1273.31, 1303.99
01/29/15, 1293.27, 1301.67, 1268.45, 1294.93
01/28/15, 1329.04, 1329.04, 1286.22, 1288.04
01/27/15, 1328.57, 1342.43, 1321.00, 1335.51
01/26/15, 1321.13, 1341.17, 1312.05, 1338.09
01/23/15, 1315.09, 1331.68, 1310.22, 1319.03
01/22/15, 1312.28, 1320.12, 1296.83, 1320.06
01/21/15, 1287.40, 1308.79, 1285.70, 1307.34
01/20/15, 1275.13, 1281.01, 1259.15, 1280.60
01/16/15, 1249.00, 1281.60, 1249.00, 1281.48
01/15/15, 1268.67, 1272.21, 1243.09, 1243.39
01/14/15, 1241.87, 1256.20, 1218.75, 1254.44
01/13/15, 1267.96, 1281.32, 1242.84, 1255.47
01/12/15, 1296.12, 1296.12, 1256.80, 1261.99
01/09/15, 1313.04, 1313.59, 1290.05, 1302.37
01/08/15, 1291.90, 1315.26, 1290.26, 1313.55
01/07/15, 1280.86, 1296.16, 1272.63, 1279.85
01/06/15, 1283.70, 1297.97, 1261.26, 1269.40
01/05/15, 1336.74, 1336.74, 1281.91, 1287.66
01/02/15, 1343.23, 1353.61, 1333.37, 1349.84
12/31/14, 1349.97, 1360.45, 1341.30, 1348.13
12/30/14, 1362.33, 1364.52, 1350.50, 1355.85
12/29/14, 1366.47, 1378.49, 1361.30, 1367.22
12/26/14, 1371.03, 1379.80, 1361.78, 1366.47
12/24/14, 1371.93, 1372.58, 1349.68, 1363.83
12/23/14, 1361.60, 1380.98, 1357.01, 1376.51
12/22/14, 1359.84, 1361.75, 1344.57, 1357.91
12/19/14, 1329.12, 1367.67, 1324.21, 1367.51
12/18/14, 1329.50, 1335.95, 1292.28, 1325.28
12/17/14, 1242.95, 1313.41, 1242.95, 1302.92
12/16/14, 1216.47, 1274.37, 1211.24, 1242.95
12/15/14, 1251.67, 1264.38, 1220.93, 1224.06
12/12/14, 1255.23, 1264.40, 1240.97, 1241.74
12/11/14, 1269.18, 1293.31, 1263.97, 1266.05
12/10/14, 1298.57, 1298.57, 1260.65, 1269.70
12/09/14, 1300.40, 1322.98, 1298.06, 1312.98
12/08/14, 1363.92, 1363.92, 1305.14, 1308.02
12/05/14, 1378.69, 1383.07, 1361.42, 1363.92
12/04/14, 1383.67, 1387.52, 1368.59, 1383.92
12/03/14, 1378.18, 1397.63, 1371.64, 1388.49
12/02/14, 1346.04, 1384.94, 1345.24, 1374.15
12/01/14, 1330.74, 1350.22, 1322.71, 1348.55
11/28/14, 1373.51, 1373.51, 1332.22, 1335.90
11/26/14, 1450.22, 1451.54, 1438.55, 1440.78
11/25/14, 1474.38, 1476.20, 1448.88, 1450.54
11/24/14, 1484.09, 1487.59, 1469.72, 1475.09
11/21/14, 1481.06, 1497.20, 1477.06, 1485.83
11/20/14, 1441.49, 1460.44, 1441.18, 1459.63
11/19/14, 1439.26, 1445.59, 1425.00, 1441.07
11/18/14, 1429.17, 1441.53, 1422.93, 1435.16
11/17/14, 1434.64, 1435.22, 1421.97, 1427.10
11/14/14, 1425.69, 1439.53, 1422.10, 1438.32
11/13/14, 1443.26, 1443.26, 1410.40, 1424.08
11/12/14, 1456.95, 1467.44, 1448.21, 1450.28
11/11/14, 1459.31, 1468.00, 1448.83, 1464.01
11/10/14, 1483.34, 1489.45, 1458.86, 1462.18
11/07/14, 1460.68, 1480.48, 1460.68, 1473.69
11/06/14, 1445.99, 1460.68, 1436.73, 1460.69
11/05/14, 1442.92, 1454.84, 1430.74, 1448.99
11/04/14, 1439.48, 1441.42, 1419.40, 1430.35
11/03/14, 1484.03, 1488.34, 1451.30, 1454.66
10/31/14, 1463.54, 1485.28, 1450.60, 1485.08
10/30/14, 1458.77, 1468.81, 1446.23, 1461.96
10/29/14, 1478.95, 1489.16, 1449.03, 1462.52
10/28/14, 1439.18, 1463.32, 1429.89, 1461.89
10/27/14, 1434.52, 1434.52, 1412.72, 1427.28
10/24/14, 1456.18, 1458.33, 1438.37, 1454.70
10/23/14, 1453.14, 1469.72, 1447.28, 1458.02
10/22/14, 1460.71, 1472.23, 1435.59, 1435.92
10/21/14, 1437.07, 1463.98, 1437.07, 1460.71
10/20/14, 1406.95, 1421.84, 1402.54, 1421.56
10/17/14, 1418.09, 1436.91, 1402.11, 1412.34
10/16/14, 1355.46, 1409.56, 1345.62, 1397.67
10/15/14, 1366.81, 1380.75, 1335.64, 1376.50
10/14/14, 1409.66, 1417.92, 1380.48, 1384.71
10/13/14, 1437.94, 1453.74, 1402.58, 1402.93
10/10/14, 1457.01, 1465.64, 1428.98, 1438.03
10/09/14, 1502.78, 1502.78, 1459.23, 1461.57
10/08/14, 1492.15, 1513.19, 1469.01, 1512.56
10/07/14, 1509.59, 1521.28, 1493.14, 1493.34
10/06/14, 1518.60, 1527.70, 1505.85, 1513.89
10/03/14, 1515.19, 1519.01, 1500.75, 1511.74
10/02/14, 1518.56, 1523.07, 1487.27, 1514.05
10/01/14, 1552.04, 1555.65, 1518.13, 1523.37
09/30/14, 1570.45, 1571.14, 1544.89, 1552.04
09/29/14, 1565.92, 1573.68, 1556.39, 1570.45
09/26/14, 1565.91, 1589.43, 1563.00, 1583.15
09/25/14, 1586.60, 1586.64, 1566.00, 1566.33
09/24/14, 1580.74, 1599.38, 1570.18, 1591.62
09/23/14, 1593.22, 1598.71, 1580.99, 1581.83
09/22/14, 1611.60, 1611.78, 1589.54, 1593.11
09/19/14, 1623.83, 1628.15, 1618.19, 1618.19
09/18/14, 1629.02, 1630.31, 1614.01, 1617.20
09/17/14, 1634.13, 1637.75, 1623.16, 1626.73
09/16/14, 1612.78, 1641.87, 1611.44, 1631.89
09/15/14, 1598.58, 1617.82, 1592.73, 1614.60
09/12/14, 1616.88, 1617.41, 1596.51, 1602.09
09/11/14, 1619.31, 1628.32, 1611.66, 1624.98
09/10/14, 1633.16, 1633.16, 1610.99, 1628.81
09/09/14, 1642.54, 1647.05, 1624.29, 1633.16
09/08/14, 1662.48, 1662.48, 1636.50, 1642.54
09/05/14, 1659.62, 1669.72, 1650.25, 1669.72
09/04/14, 1683.18, 1687.60, 1653.15, 1659.61
09/03/14, 1681.07, 1689.84, 1679.43, 1680.15
09/02/14, 1688.14, 1688.14, 1665.55, 1674.27
08/29/14, 1680.02, 1689.44, 1679.80, 1689.23
08/28/14, 1675.80, 1681.85, 1673.66, 1680.31
08/27/14, 1679.25, 1683.37, 1673.92, 1679.06
08/26/14, 1674.92, 1684.58, 1674.92, 1677.25
08/25/14, 1660.45, 1675.20, 1660.45, 1673.66
08/22/14, 1662.76, 1662.76, 1648.52, 1656.38
08/21/14, 1664.84, 1670.39, 1662.81, 1668.03
08/20/14, 1660.39, 1665.67, 1654.01, 1663.77
08/19/14, 1650.05, 1664.28, 1649.67, 1663.17
08/18/14, 1641.94, 1649.68, 1638.77, 1647.78
08/15/14, 1637.18, 1646.32, 1628.90, 1641.94
08/14/14, 1638.75, 1641.23, 1631.60, 1634.05
08/13/14, 1634.85, 1642.82, 1629.11, 1635.89
08/12/14, 1639.67, 1640.07, 1626.78, 1633.73
08/11/14, 1651.24, 1659.92, 1643.96, 1644.61
08/08/14, 1627.62, 1649.64, 1623.60, 1648.55
08/07/14, 1641.40, 1645.81, 1617.36, 1625.10
08/06/14, 1626.18, 1650.56, 1625.83, 1637.76
08/05/14, 1653.32, 1653.32, 1622.42, 1629.35
08/04/14, 1632.56, 1662.68, 1628.65, 1659.23
08/01/14, 1636.31, 1640.69, 1616.31, 1630.64
07/31/14, 1670.51, 1670.51, 1641.89, 1641.89
07/30/14, 1679.23, 1694.49, 1664.26, 1671.53
07/29/14, 1681.93, 1686.48, 1674.53, 1677.23
07/28/14, 1688.14, 1688.94, 1674.50, 1682.59
07/25/14, 1691.80, 1691.89, 1682.56, 1686.25
07/24/14, 1695.56, 1704.62, 1690.84, 1698.17
07/23/14, 1682.36, 1694.60, 1682.35, 1693.76
07/22/14, 1678.21, 1686.37, 1678.21, 1681.55
07/21/14, 1667.05, 1671.52, 1658.93, 1670.06
07/18/14, 1664.81, 1673.56, 1660.18, 1670.52
07/17/14, 1686.84, 1690.39, 1659.32, 1660.83
07/16/14, 1673.65, 1691.58, 1673.65, 1691.06
07/15/14, 1673.89, 1675.77, 1657.61, 1667.34
07/14/14, 1664.16, 1671.15, 1663.18, 1669.57
07/11/14, 1659.64, 1663.57, 1653.06, 1656.93
07/10/14, 1667.89, 1668.17, 1655.15, 1663.16
07/09/14, 1673.51, 1679.70, 1668.07, 1677.33
07/08/14, 1674.43, 1677.50, 1668.20, 1671.74
07/07/14, 1683.88, 1683.88, 1675.00, 1676.95
07/03/14, 1686.71, 1689.91, 1682.65, 1688.70
07/02/14, 1686.65, 1690.01, 1680.43, 1683.99
07/01/14, 1687.24, 1692.75, 1682.61, 1687.12
06/30/14, 1683.76, 1685.66, 1675.39, 1681.83
06/27/14, 1685.44, 1686.20, 1674.71, 1684.27
06/26/14, 1687.47, 1689.56, 1668.73, 1687.96
06/25/14, 1677.43, 1689.64, 1676.66, 1687.68
06/24/14, 1726.50, 1728.83, 1691.16, 1693.42
06/23/14, 1721.06, 1730.19, 1721.06, 1726.22
06/20/14, 1710.25, 1718.54, 1708.82, 1717.76
06/19/14, 1697.84, 1706.09, 1695.91, 1706.03
06/18/14, 1678.62, 1695.53, 1673.58, 1694.57
06/17/14, 1672.86, 1676.15, 1663.28, 1675.88
06/16/14, 1677.08, 1682.93, 1673.39, 1678.42
06/13/14, 1667.71, 1677.13, 1661.54, 1677.13
06/12/14, 1655.97, 1668.19, 1655.97, 1662.08
06/11/14, 1640.31, 1655.21, 1637.81, 1652.66
06/10/14, 1641.15, 1643.41, 1636.75, 1642.93
06/09/14, 1638.90, 1648.81, 1638.34, 1642.32
06/06/14, 1634.80, 1642.51, 1632.82, 1640.79
06/05/14, 1622.34, 1631.56, 1617.02, 1630.29
06/04/14, 1621.52, 1623.42, 1618.65, 1619.18
06/03/14, 1624.52, 1629.75, 1622.97, 1628.01
06/02/14, 1629.65, 1633.02, 1623.56, 1626.22
05/30/14, 1625.84, 1630.36, 1622.86, 1627.21
05/29/14, 1623.43, 1629.43, 1616.87, 1629.02
05/28/14, 1611.54, 1625.53, 1611.54, 1619.69
05/27/14, 1617.42, 1619.50, 1609.16, 1612.77
05/23/14, 1620.39, 1623.95, 1615.80, 1616.25
05/22/14, 1619.64, 1626.18, 1616.88, 1619.69
05/21/14, 1604.74, 1618.78, 1604.74, 1616.64
05/20/14, 1605.78, 1610.99, 1599.07, 1600.97
05/19/14, 1605.70, 1613.91, 1604.90, 1610.00
05/16/14, 1609.97, 1611.47, 1601.25, 1604.56
05/15/14, 1623.94, 1623.94, 1600.38, 1609.97
05/14/14, 1627.34, 1634.37, 1624.21, 1627.64
05/13/14, 1624.50, 1631.14, 1623.58, 1628.53
05/12/14, 1614.61, 1627.69, 1614.61, 1624.50
05/09/14, 1618.55, 1620.37, 1607.42, 1614.61
05/08/14, 1634.48, 1636.35, 1617.33, 1619.36
05/07/14, 1626.60, 1638.51, 1624.87, 1634.48
05/06/14, 1620.54, 1633.08, 1618.82, 1626.60
05/05/14, 1610.92, 1621.17, 1604.71, 1619.26
05/02/14, 1607.95, 1622.16, 1606.22, 1614.15
05/01/14, 1610.25, 1614.18, 1605.05, 1610.33
04/30/14, 1615.88, 1615.88, 1605.86, 1610.69
04/29/14, 1603.41, 1619.42, 1603.41, 1608.53
04/28/14, 1589.97, 1605.84, 1588.72, 1601.38
04/25/14, 1593.71, 1597.18, 1586.54, 1589.97
04/24/14, 1593.51, 1600.12, 1589.10, 1594.44
04/23/14, 1588.54, 1593.68, 1588.11, 1589.39
04/22/14, 1588.62, 1592.76, 1582.14, 1588.65
04/21/14, 1583.35, 1592.69, 1581.27, 1591.32
04/17/14, 1572.55, 1586.36, 1571.49, 1584.63
04/16/14, 1564.18, 1572.55, 1559.46, 1572.55
04/15/14, 1540.49, 1553.92, 1533.98, 1553.82
04/14/14, 1530.50, 1541.78, 1524.42, 1538.61
04/11/14, 1519.75, 1529.96, 1518.98, 1519.41
04/10/14, 1541.68, 1549.88, 1521.77, 1522.38
04/09/14, 1536.99, 1549.84, 1530.44, 1548.91
04/08/14, 1527.70, 1534.98, 1523.75, 1531.62
04/07/14, 1541.90, 1543.09, 1522.29, 1522.33
04/04/14, 1564.23, 1564.99, 1544.28, 1546.21
04/03/14, 1529.68, 1553.44, 1526.71, 1550.84
04/02/14, 1520.06, 1528.08, 1518.55, 1526.63
04/01/14, 1511.81, 1523.02, 1511.20, 1522.79
03/31/14, 1516.47, 1520.03, 1505.82, 1508.94
03/28/14, 1498.77, 1511.01, 1496.50, 1509.52
03/27/14, 1487.91, 1497.86, 1482.33, 1492.18
03/26/14, 1496.08, 1499.34, 1483.82, 1485.21
03/25/14, 1477.25, 1491.80, 1477.25, 1488.92
03/24/14, 1484.52, 1489.00, 1473.11, 1477.25
03/21/14, 1482.76, 1488.53, 1477.44, 1477.48
03/20/14, 1470.61, 1479.49, 1459.10, 1477.56
03/19/14, 1490.94, 1492.75, 1467.45, 1474.87
03/18/14, 1481.98, 1496.40, 1480.58, 1493.05
03/17/14, 1475.21, 1483.78, 1475.21, 1479.32
03/14/14, 1465.32, 1473.19, 1464.67, 1470.50
03/13/14, 1486.25, 1487.17, 1461.96, 1465.11
03/12/14, 1472.47, 1488.26, 1472.47, 1483.61
03/11/14, 1493.00, 1494.12, 1475.73, 1479.49
03/10/14, 1486.77, 1493.60, 1480.20, 1493.05
03/07/14, 1491.49, 1492.71, 1480.58, 1488.11
03/06/14, 1477.18, 1487.70, 1476.37, 1486.08
03/05/14, 1481.45, 1481.45, 1472.56, 1476.21
03/04/14, 1475.56, 1486.35, 1473.42, 1481.45
03/03/14, 1468.68, 1480.21, 1459.79, 1464.65
02/28/14, 1470.22, 1481.71, 1469.28, 1474.77
02/27/14, 1470.17, 1471.86, 1461.59, 1468.28
02/26/14, 1483.03, 1487.22, 1468.14, 1472.43
02/25/14, 1480.64, 1487.19, 1473.97, 1482.92
02/24/14, 1469.05, 1492.23, 1469.05, 1480.23
02/21/14, 1468.82, 1470.09, 1460.97, 1461.50
02/20/14, 1460.07, 1469.50, 1457.76, 1465.94
02/19/14, 1457.14, 1473.13, 1457.00, 1458.26
02/18/14, 1456.44, 1463.30, 1455.53, 1460.60
02/14/14, 1436.15, 1456.18, 1433.73, 1453.58
02/13/14, 1418.39, 1435.71, 1415.11, 1433.02
02/12/14, 1430.30, 1432.51, 1423.58, 1425.39
02/11/14, 1408.57, 1432.58, 1408.54, 1428.37
02/10/14, 1413.97, 1414.03, 1402.81, 1405.41
02/07/14, 1400.22, 1415.99, 1395.05, 1414.74
02/06/14, 1380.74, 1396.89, 1380.74, 1395.33
02/05/14, 1383.13, 1383.13, 1369.76, 1375.46
02/04/14, 1380.67, 1387.27, 1374.67, 1384.50
02/03/14, 1407.21, 1409.91, 1379.27, 1380.67
01/31/14, 1410.57, 1418.30, 1404.90, 1407.37
01/30/14, 1436.33, 1438.76, 1425.81, 1432.20
01/29/14, 1423.05, 1442.62, 1415.22, 1431.69
01/28/14, 1426.44, 1438.61, 1424.10, 1436.76
01/27/14, 1431.10, 1437.17, 1419.43, 1425.98
01/24/14, 1455.62, 1455.62, 1431.39, 1431.39
01/23/14, 1473.02, 1475.24, 1456.79, 1464.19
01/22/14, 1475.70, 1478.69, 1470.54, 1476.36
01/21/14, 1470.93, 1474.41, 1461.96, 1469.14
01/17/14, 1464.62, 1474.81, 1459.66, 1459.95
01/16/14, 1466.22, 1467.26, 1455.21, 1464.67
01/15/14, 1472.86, 1475.00, 1462.79, 1466.71
01/14/14, 1464.62, 1475.60, 1463.31, 1475.14
01/13/14, 1485.92, 1485.92, 1457.98, 1460.30
01/10/14, 1494.17, 1495.95, 1483.41, 1490.70
01/09/14, 1490.66, 1494.63, 1480.53, 1490.43
01/08/14, 1495.23, 1495.23, 1483.69, 1488.64
01/07/14, 1483.77, 1498.36, 1480.72, 1496.71
01/06/14, 1481.54, 1484.81, 1475.10, 1480.44
01/03/14, 1485.95, 1490.55, 1475.85, 1479.29
01/02/14, 1495.59, 1496.41, 1478.86, 1484.20
12/31/13, 1492.54, 1504.98, 1489.41, 1503.14
12/30/13, 1496.46, 1499.36, 1487.90, 1488.47
12/27/13, 1491.29, 1498.18, 1488.00, 1496.30
12/26/13, 1478.33, 1488.85, 1478.33, 1487.40
12/24/13, 1470.71, 1477.35, 1469.49, 1477.03
12/23/13, 1465.41, 1477.31, 1465.41, 1470.06
12/20/13, 1462.42, 1470.49, 1462.18, 1465.41
12/19/13, 1458.16, 1464.31, 1454.42, 1462.02
12/18/13, 1441.64, 1463.49, 1434.19, 1462.33
12/17/13, 1445.55, 1446.47, 1435.07, 1437.19
12/16/13, 1436.24, 1450.89, 1436.24, 1444.48
12/13/13, 1426.00, 1434.68, 1421.80, 1432.38
12/12/13, 1445.70, 1449.88, 1437.70, 1443.65
12/11/13, 1464.36, 1464.36, 1443.56, 1446.24
12/10/13, 1468.27, 1471.73, 1462.86, 1464.90
12/09/13, 1471.94, 1476.34, 1467.22, 1468.38
12/06/13, 1472.78, 1474.68, 1464.19, 1468.34
12/05/13, 1466.28, 1468.97, 1457.28, 1458.75
12/04/13, 1465.02, 1474.88, 1458.18, 1467.31
12/03/13, 1471.13, 1477.91, 1467.04, 1474.67
12/02/13, 1472.23, 1482.56, 1467.53, 1474.56
11/29/13, 1478.33, 1488.29, 1473.68, 1475.17
11/27/13, 1487.07, 1491.91, 1472.83, 1477.51
11/26/13, 1489.90, 1494.69, 1481.85, 1486.82
11/25/13, 1501.59, 1501.59, 1486.76, 1491.45
11/22/13, 1496.66, 1504.35, 1488.99, 1503.80
11/21/13, 1479.49, 1493.34, 1479.49, 1491.65
11/20/13, 1485.27, 1490.75, 1472.23, 1475.60
11/19/13, 1476.97, 1486.43, 1470.91, 1480.11
11/18/13, 1487.75, 1489.70, 1475.70, 1477.69
11/15/13, 1474.51, 1481.55, 1469.91, 1481.25
11/14/13, 1460.86, 1472.72, 1459.48, 1471.79
11/13/13, 1446.25, 1461.73, 1444.04, 1460.86
11/12/13, 1459.48, 1462.79, 1447.76, 1450.86
11/11/13, 1458.45, 1464.03, 1456.54, 1461.45
11/08/13, 1440.46, 1458.12, 1439.47, 1458.06
11/07/13, 1466.98, 1467.25, 1440.28, 1443.08
11/06/13, 1465.39, 1476.93, 1464.42, 1467.95
11/05/13, 1465.43, 1465.44, 1454.43, 1458.14
11/04/13, 1460.08, 1472.09, 1457.56, 1470.50
11/01/13, 1464.59, 1464.59, 1443.37, 1455.22
10/31/13, 1470.60, 1477.09, 1458.91, 1463.81
10/30/13, 1479.29, 1483.17, 1460.19, 1470.60
10/29/13, 1477.24, 1481.63, 1473.98, 1479.45
10/28/13, 1462.84, 1471.00, 1458.57, 1467.64
10/25/13, 1458.90, 1465.10, 1454.62, 1462.08
10/24/13, 1449.55, 1457.14, 1441.94, 1455.41
10/23/13, 1455.31, 1455.31, 1443.18, 1445.10
10/22/13, 1458.68, 1470.34, 1458.68, 1463.05
10/21/13, 1458.83, 1463.62, 1453.44, 1456.44
10/18/13, 1454.10, 1459.13, 1445.44, 1458.55
10/17/13, 1438.29, 1449.23, 1435.08, 1448.60
10/16/13, 1421.34, 1441.05, 1421.34, 1438.64
10/15/13, 1426.23, 1430.84, 1418.99, 1421.34
10/14/13, 1413.39, 1428.33, 1409.80, 1426.23
10/11/13, 1404.90, 1423.73, 1401.62, 1419.47
10/10/13, 1395.05, 1407.60, 1392.79, 1407.21
10/09/13, 1385.32, 1388.74, 1376.14, 1383.16
10/08/13, 1401.61, 1403.65, 1385.44, 1385.80
10/07/13, 1396.43, 1410.27, 1396.28, 1401.65
10/04/13, 1402.17, 1411.74, 1396.39, 1409.20
10/03/13, 1410.09, 1410.45, 1396.88, 1401.69
10/02/13, 1401.16, 1413.68, 1394.34, 1412.04
10/01/13, 1396.30, 1407.61, 1395.73, 1403.52
09/30/13, 1410.41, 1410.41, 1395.27, 1399.22
09/27/13, 1411.31, 1415.25, 1408.43, 1414.05
09/26/13, 1417.51, 1419.82, 1409.34, 1414.63
09/25/13, 1414.96, 1421.07, 1412.46, 1414.53
09/24/13, 1412.95, 1423.76, 1411.16, 1413.89
09/23/13, 1410.68, 1413.81, 1404.37, 1411.00
09/20/13, 1425.24, 1428.38, 1410.72, 1413.65
09/19/13, 1423.76, 1428.76, 1420.16, 1423.08
09/18/13, 1403.23, 1426.90, 1399.73, 1423.28
09/17/13, 1399.94, 1406.86, 1399.55, 1403.09
09/16/13, 1413.67, 1415.60, 1399.59, 1400.47
09/13/13, 1407.31, 1411.59, 1400.11, 1402.20
09/12/13, 1407.64, 1411.32, 1400.88, 1402.07
09/11/13, 1398.97, 1409.03, 1393.59, 1408.91
09/10/13, 1400.58, 1400.58, 1388.89, 1396.23
09/09/13, 1389.13, 1402.00, 1389.13, 1400.25
09/06/13, 1391.53, 1397.68, 1378.55, 1389.21
09/05/13, 1385.16, 1393.19, 1385.14, 1387.89
09/04/13, 1374.71, 1390.60, 1373.74, 1386.05
09/03/13, 1381.10, 1381.94, 1370.22, 1378.03
08/30/13, 1376.03, 1379.35, 1364.68, 1368.33
08/29/13, 1381.48, 1383.93, 1373.30, 1375.03
08/28/13, 1374.10, 1392.41, 1374.10, 1388.02
08/27/13, 1362.41, 1372.21, 1361.06, 1363.45
08/26/13, 1376.44, 1378.47, 1366.03, 1368.29
08/23/13, 1361.60, 1373.86, 1358.90, 1371.67
08/22/13, 1348.52, 1360.83, 1346.75, 1356.06
08/21/13, 1347.72, 1353.84, 1339.39, 1343.06
08/20/13, 1345.11, 1356.24, 1342.84, 1349.98
08/19/13, 1362.99, 1363.29, 1343.72, 1344.57
08/16/13, 1367.65, 1370.78, 1360.76, 1366.83
08/15/13, 1369.43, 1371.27, 1360.26, 1367.21
08/14/13, 1377.06, 1379.46, 1371.09, 1374.18
08/13/13, 1375.01, 1379.34, 1369.08, 1376.63
08/12/13, 1372.31, 1377.88, 1369.10, 1373.07
08/09/13, 1383.40, 1386.78, 1373.63, 1380.64
08/08/13, 1382.16, 1386.13, 1369.11, 1383.69
08/07/13, 1371.54, 1379.74, 1371.03, 1374.08
08/06/13, 1385.37, 1389.81, 1374.89, 1379.83
08/05/13, 1388.30, 1388.30, 1381.06, 1386.70
08/02/13, 1393.71, 1393.71, 1384.79, 1391.04
08/01/13, 1398.00, 1401.47, 1393.97, 1400.01
07/31/13, 1386.38, 1405.37, 1386.38, 1395.51
07/30/13, 1393.55, 1395.90, 1378.44, 1385.96
07/29/13, 1400.78, 1401.32, 1387.73, 1393.13
07/26/13, 1402.53, 1404.64, 1392.90, 1404.13
07/25/13, 1396.15, 1410.57, 1394.39, 1408.43
07/24/13, 1415.44, 1415.44, 1392.97, 1400.44
07/23/13, 1407.66, 1414.69, 1407.62, 1412.81
07/22/13, 1410.21, 1412.82, 1403.93, 1405.87
07/19/13, 1395.08, 1407.42, 1390.12, 1407.01
07/18/13, 1385.88, 1394.65, 1385.88, 1389.98
07/17/13, 1379.93, 1384.90, 1377.50, 1381.50
07/16/13, 1383.56, 1385.00, 1366.61, 1374.10
07/15/13, 1383.56, 1385.08, 1378.88, 1380.67
